id,temperatura,ph,value_R,value_R_desv,value_G,value_G_desv,value_B,value_B_desv,value_I,value_I_desv,photo_src,date,lectura_id,nombre,cluster,fase
322,26.5625,7.936068,4.455216,2.581681164686298,17.404208,8.791320713791302,5.439648,1.638377976336352,12.337712,5.999889216065244,photos/2025/02/25/photo_20250225_070002.jpg,2025-02-25 07:00:13,7,Cultivo1,1,Stationary
323,26.375,7.522656,4.313088,2.471378721358586,15.955616,8.16410963060541,5.159296,1.587276883299193,11.377232,5.596980616205134,photos/2025/02/25/photo_20250225_080002.jpg,2025-02-25 08:00:13,8,Cultivo1,1,Stationary
324,26.1875,7.825391,3.889216,2.063922041566493,15.2512,7.322072012757044,5.001344,1.4834173065405434,10.881264,4.964652431168168,photos/2025/02/25/photo_20250225_090002.jpg,2025-02-25 09:00:13,9,Cultivo1,1,Stationary
325,26.0,7.779818,4.382368,2.183762322656932,15.34656,7.423488678943344,5.005488,1.5910659045356983,10.97464,5.073275556324533,photos/2025/02/25/photo_20250225_100002.jpg,2025-02-25 10:00:13,10,Cultivo1,1,Stationary
326,26.0,7.825391,4.287152,2.1661110639817154,15.813552,7.775757528581765,5.095136,1.5408334526794256,11.279888,5.290203654629565,photos/2025/02/25/photo_20250225_110002.jpg,2025-02-25 11:00:13,11,Cultivo1,1,Stationary
327,26.0625,7.542188,4.864736,1.9315139744770164,14.80104,6.702633431599852,4.93608,1.637600577156713,10.672336,4.5509467479969485,photos/2025/02/25/photo_20250225_120002.jpg,2025-02-25 12:00:13,12,Cultivo1,1,Stationary
328,26.25,7.848177,4.655552,2.2197837957999424,15.489248,7.500124558598743,5.005648,1.6203738998441073,11.087664,5.131531839821712,photos/2025/02/25/photo_20250225_130002.jpg,2025-02-25 13:00:13,13,Cultivo1,1,Stationary
329,26.5,7.883985,4.697872,2.4166411615992973,16.015408,8.13165091439223,5.281008,1.6114188380480103,11.494928,5.573220816979712,photos/2025/02/25/photo_20250225_140002.jpg,2025-02-25 14:00:13,14,Cultivo1,1,Stationary
330,26.6875,7.939323,4.690448,2.561158230938495,15.363008,8.031685326999309,5.254064,1.6288896706947342,11.091712,5.548379665186585,photos/2025/02/25/photo_20250225_150002.jpg,2025-02-25 15:00:13,15,Cultivo1,1,Stationary
331,26.9375,7.89375,4.310208,2.0533904836791272,14.581936,7.264508138332835,4.788256,1.537195822507985,10.459904,4.94688996348049,photos/2025/02/25/photo_20250225_160002.jpg,2025-02-25 16:00:13,16,Cultivo1,1,Stationary
332,27.0625,7.984896,4.199568,2.357880961283669,14.687392,7.9940160269001215,4.910304,1.5277266160462089,10.543136,5.459524822317781,photos/2025/02/25/photo_20250225_170002.jpg,2025-02-25 17:00:13,17,Cultivo1,1,Stationary
333,27.1875,8.189974,4.035424,2.5098825865765115,13.828336,7.9987591207076605,4.79496,1.4992135072177013,9.97832,5.501286574756854,photos/2025/02/25/photo_20250225_180002.jpg,2025-02-25 18:00:13,18,Cultivo1,1,Stationary
334,27.1875,8.092318,3.73752,1.9470636405171764,12.732096,6.750303359611625,4.375424,1.4292992162594926,9.175152,4.597104499236014,photos/2025/02/25/photo_20250225_190002.jpg,2025-02-25 19:00:13,19,Cultivo1,1,Stationary
335,27.25,8.128125,3.784464,1.8321969313193385,11.60544,5.897072019773881,4.097808,1.4188869696716508,8.427872,4.042157536714273,photos/2025/02/25/photo_20250225_200002.jpg,2025-02-25 20:00:13,20,Cultivo1,1,Stationary
336,27.25,8.046745,4.029424,1.824189946250116,12.603648,6.262459029175042,4.3652,1.4603829046602812,9.126032,4.283098403606436,photos/2025/02/25/photo_20250225_210002.jpg,2025-02-25 21:00:13,21,Cultivo1,1,Stationary
337,27.25,8.095573,3.8688,1.6941728346305165,12.247072,6.006213734693096,4.09008,1.4508268539009057,8.807888,4.080953440001001,photos/2025/02/25/photo_20250225_220002.jpg,2025-02-25 22:00:13,22,Cultivo1,1,Stationary
338,27.25,8.056511,4.088336,1.6816412380100578,11.353168,5.552345122898612,4.040432,1.4410179565515484,8.280208,3.812580684619802,photos/2025/02/25/photo_20250225_230002.jpg,2025-02-25 23:00:13,23,Cultivo1,1,Stationary
339,27.1875,8.095573,3.936736,1.815961040991794,11.965104,6.41760440267114,4.12824,1.4297404192034304,8.659184,4.363927182497893,photos/2025/02/26/photo_20250226_000002.jpg,2025-02-26 00:00:13,0,Cultivo1,1,Stationary
340,27.125,8.007683,4.128224,1.6677161620179854,11.262928,5.632594150728064,3.970288,1.4545729977639483,8.20992,3.855543229377671,photos/2025/02/26/photo_20250226_010002.jpg,2025-02-26 01:00:13,1,Cultivo1,1,Stationary
341,27.0625,7.949089,3.669088,1.6304543940681078,10.468544,5.179666641789218,4.048192,1.339624293694318,7.716544,3.563634759071698,photos/2025/02/26/photo_20250226_020002.jpg,2025-02-26 02:00:13,2,Cultivo1,1,Stationary
342,27.0,8.046745,3.848544,1.6624227333190555,10.468016,5.488016128232861,3.876912,1.3945856302371682,7.68688,3.7688157112811975,photos/2025/02/26/photo_20250226_030002.jpg,2025-02-26 03:00:13,3,Cultivo1,1,Stationary
343,26.875,7.978386,3.809472,1.6092415107745637,10.035744,5.371709817782789,3.8024,1.3677847349696517,7.39,3.689931706685098,photos/2025/02/26/photo_20250226_040002.jpg,2025-02-26 04:00:13,4,Cultivo1,1,Stationary
344,26.75,7.942578,3.927184,1.5385662898373926,10.38168,5.113305034671802,3.779424,1.410302744145384,7.608912,3.512860113391366,photos/2025/02/26/photo_20250226_050002.jpg,2025-02-26 05:00:13,5,Cultivo1,1,Stationary
345,26.75,7.97513,3.621536,1.4816345654715268,9.040656,4.55261101892793,3.57488,1.3135101829464435,6.719024,3.156465822312036,photos/2025/02/26/photo_20250226_060002.jpg,2025-02-26 06:00:13,6,Cultivo1,1,Stationary
346,26.625,7.900261,3.519552,1.5949079853082435,8.872288,5.144293308614508,3.74928,1.247391566147535,6.647456,3.537361831657033,photos/2025/02/26/photo_20250226_070002.jpg,2025-02-26 07:00:13,7,Cultivo1,1,Stationary
347,26.5625,7.701693,3.703504,1.4539419057665266,8.259584,4.159339388285596,3.509216,1.244769103883929,6.230272,2.9257585009730382,photos/2025/02/26/photo_20250226_080002.jpg,2025-02-26 08:00:13,8,Cultivo1,1,Stationary
348,26.4375,7.704948,3.717136,1.592186986084235,8.258912,4.798726974548146,3.621312,1.2849171014131613,6.25928,3.352146458852894,photos/2025/02/26/photo_20250226_090002.jpg,2025-02-26 09:00:13,9,Cultivo1,1,Stationary
349,26.3125,7.633333,3.80296,1.4014528456084423,7.476704,3.396235753946419,3.511744,1.22634058825434,5.767728,2.4731424783089224,photos/2025/02/26/photo_20250226_100002.jpg,2025-02-26 10:00:13,10,Cultivo1,1,Stationary
350,26.125,7.936068,4.176688,1.5275310924495122,8.508032,4.6565652026978,3.49704,1.381673387836648,6.412624,3.2711535327196124,photos/2025/02/26/photo_20250226_110002.jpg,2025-02-26 11:00:13,11,Cultivo1,1,Stationary
351,26.125,7.890495,3.83824,1.582888730108342,8.494752,4.115436849047256,3.838064,1.2731856511915298,6.464544,2.965736143365421,photos/2025/02/26/photo_20250226_120002.jpg,2025-02-26 12:00:13,12,Cultivo1,1,Stationary
352,26.1875,7.932813,3.818528,1.397274118022659,7.47896,3.47902821465995,3.420848,1.2457784366475444,5.74096,2.5375394141569507,photos/2025/02/26/photo_20250226_130002.jpg,2025-02-26 13:00:13,13,Cultivo1,1,Stationary
353,26.25,7.887239,4.059312,1.4985709044232776,7.514496,3.634769575362928,3.594304,1.296747503045986,5.838832,2.6707528668478484,photos/2025/02/26/photo_20250226_140002.jpg,2025-02-26 14:00:13,14,Cultivo1,1,Stationary
354,26.4375,8.010938,3.798048,1.3854244931803392,6.922832,3.3971159973977927,3.193264,1.2408704161579485,5.31744,2.502971003907157,photos/2025/02/26/photo_20250226_150002.jpg,2025-02-26 15:00:13,15,Cultivo1,1,Stationary
355,26.625,7.97513,3.615504,1.279435162974662,6.493136,3.0951421430208983,3.018912,1.1657730593833433,4.985408,2.308227691007973,photos/2025/02/26/photo_20250226_160002.jpg,2025-02-26 16:00:13,16,Cultivo1,1,Stationary
356,26.6875,7.903516,3.714912,1.2482228482062008,5.970384,2.594110809611648,3.063904,1.163940218506088,4.684768,1.992647682400479,photos/2025/02/26/photo_20250226_170002.jpg,2025-02-26 17:00:13,17,Cultivo1,1,Stationary
357,26.6875,8.209505,3.69984,1.059628666248701,5.458112,2.143825878063795,2.670608,1.1623493340644198,4.256336,1.6892802772494562,photos/2025/02/26/photo_20250226_180002.jpg,2025-02-26 18:00:13,18,Cultivo1,1,Stationary
358,26.875,8.160677,3.498896,1.055189241613086,5.16768,2.2525388825944823,2.641872,1.0708719723589744,4.024672,1.718119696766206,photos/2025/02/26/photo_20250226_190002.jpg,2025-02-26 19:00:13,19,Cultivo1,1,Stationary
359,26.9375,8.115105,3.387456,1.0813706420723657,5.14816,2.615082525351734,2.623408,0.9893299995774918,3.981184,1.93341924014012,photos/2025/02/26/photo_20250226_200002.jpg,2025-02-26 20:00:13,20,Cultivo1,1,Stationary
360,27.0625,8.134636,3.343296,1.0273771789873474,5.009584,1.9700203417589373,2.623936,0.9828956487766136,3.90888,1.5548431257204052,photos/2025/02/26/photo_20250226_210002.jpg,2025-02-26 21:00:13,21,Cultivo1,1,Stationary
361,27.0625,8.111849,3.367392,1.0829958963985045,4.909616,1.777379737856826,2.687872,1.0099817415854606,3.875712,1.443609536216771,photos/2025/02/26/photo_20250226_220002.jpg,2025-02-26 22:00:13,22,Cultivo1,1,Stationary
362,27.0,8.163933,3.160512,0.8998969044596165,4.545808,1.7416858577642524,2.411312,0.8211771415815226,3.522896,1.364206646070895,photos/2025/02/26/photo_20250226_230002.jpg,2025-02-26 23:00:13,23,Cultivo1,1,Stationary
363,26.9375,8.102083,3.18272,0.7750027446041724,4.258752,1.0276144230673292,2.309184,0.7966262621832148,3.303936,0.880258432452652,photos/2025/02/27/photo_20250227_000002.jpg,2025-02-27 00:00:13,0,Cultivo1,1,Stationary
364,27.0,8.167188,3.359392,0.8858813390878036,4.447632,1.2040571384182728,2.440416,0.9555675749710222,3.48688,1.0485360583213148,photos/2025/02/27/photo_20250227_010002.jpg,2025-02-27 01:00:13,1,Cultivo1,1,Stationary
365,26.9375,8.072786,3.129648,0.7596445174527359,4.273392,1.194048916224122,2.278848,0.7535989623772049,3.300704,0.9822958334351216,photos/2025/02/27/photo_20250227_020002.jpg,2025-02-27 02:00:13,2,Cultivo1,1,Stationary
366,26.875,8.102083,3.10032,0.7461434467553809,4.101776,1.0294822221991011,2.369808,0.7824984968675659,3.241568,0.8262765283947014,photos/2025/02/27/photo_20250227_030002.jpg,2025-02-27 03:00:13,3,Cultivo1,1,Stationary
367,26.875,8.108594,3.130624,0.6413192025941528,4.09312,0.8231650293835374,2.194128,0.6930926133093614,3.15312,0.7025968015867992,photos/2025/02/27/photo_20250227_040002.jpg,2025-02-27 04:00:13,4,Cultivo1,1,Stationary
368,26.875,8.098828,3.091424,0.6040289847350042,4.04344,0.7889949089823076,2.17816,0.6434606842877038,3.11512,0.6529528203476879,photos/2025/02/27/photo_20250227_050002.jpg,2025-02-27 05:00:13,5,Cultivo1,1,Stationary
369,26.8125,8.095573,3.097616,0.6014877808102173,4.028368,0.814142037101635,2.217744,0.6377390661892998,3.128176,0.6525786642420974,photos/2025/02/27/photo_20250227_060002.jpg,2025-02-27 06:00:13,6,Cultivo1,1,Stationary
370,26.75,8.069531,2.978736,0.5291491134415705,3.862816,0.796088280370965,2.183088,0.5717165751524089,3.02392,0.5667484747222528,photos/2025/02/27/photo_20250227_070002.jpg,2025-02-27 07:00:13,7,Cultivo1,1,Stationary
371,26.625,7.760286,3.114272,0.6372469073004592,4.136624,1.0199166057202913,2.173056,0.6778302958823839,3.176704,0.8299636717254556,photos/2025/02/27/photo_20250227_080002.jpg,2025-02-27 08:00:13,8,Cultivo1,1,Stationary
372,26.5625,8.355989,2.937632,0.4336044690544597,3.819632,0.693301799057236,2.084304,0.4720828662173623,2.951968,0.4685263354134962,photos/2025/02/27/photo_20250227_090002.jpg,2025-02-27 09:00:13,9,Cultivo1,1,Stationary
373,26.5,8.329948,2.936272,0.4695845721486173,3.854816,0.6767286059743595,2.03536,0.5059829463687486,2.945568,0.5056611092184171,photos/2025/02/27/photo_20250227_100002.jpg,2025-02-27 10:00:13,10,Cultivo1,1,Stationary
374,26.4375,8.502474,3.000384,0.5713853870585072,3.946816,0.7916485723753943,2.144384,0.582408664550932,3.048128,0.6188406059850953,photos/2025/02/27/photo_20250227_110002.jpg,2025-02-27 11:00:13,11,Cultivo1,1,Stationary
375,26.4375,8.316927,3.07008,0.5121471098659056,3.994176,0.6800691737051459,2.153184,0.5342815677150018,3.074656,0.535457264087434,photos/2025/02/27/photo_20250227_120002.jpg,2025-02-27 12:00:13,12,Cultivo1,1,Stationary
376,26.5,8.359245,2.997648,0.4188956388218908,3.904592,0.6285994857904356,2.106576,0.4413552629073318,3.00584,0.4401612141022877,photos/2025/02/27/photo_20250227_130002.jpg,2025-02-27 13:00:13,13,Cultivo1,1,Stationary
377,26.75,8.404818,3.028048,0.4316737953594126,3.94296,0.6049615181149955,2.09688,0.4599796840035438,3.021392,0.4511389833920363,photos/2025/02/27/photo_20250227_140002.jpg,2025-02-27 14:00:13,14,Cultivo1,1,Stationary
378,27.0,8.421094,2.98608,0.4219625419584065,3.906048,0.6291875886379197,2.092928,0.4458141244958485,2.999776,0.4495330352977409,photos/2025/02/27/photo_20250227_150002.jpg,2025-02-27 15:00:13,15,Cultivo1,1,Stationary
379,27.25,8.369011,2.862416,0.566948132287249,3.614224,0.8459556003857412,2.200464,0.5661365938923221,2.908112,0.556608116591916,photos/2025/02/27/photo_20250227_160002.jpg,2025-02-27 16:00:13,16,Cultivo1,1,Stationary
380,27.3125,8.522005,2.86912,0.4487885274825995,3.697008,0.7099886252159255,2.03976,0.4591017595261425,2.868608,0.4581878897744898,photos/2025/02/27/photo_20250227_170002.jpg,2025-02-27 17:00:13,17,Cultivo1,1,Stationary
381,27.375,8.476433,2.787696,0.5033896759211496,3.486752,0.7676669137692466,2.091776,0.461370796197592,2.789488,0.4578784749865405,photos/2025/02/27/photo_20250227_180002.jpg,2025-02-27 18:00:13,18,Cultivo1,1,Stationary
382,27.4375,8.440625,2.864672,0.4949249396989406,3.724224,0.7432547327962332,2.019008,0.5130831632552368,2.872256,0.5215682797716901,photos/2025/02/27/photo_20250227_190002.jpg,2025-02-27 19:00:13,19,Cultivo1,1,Stationary
383,27.5,8.466667,2.853536,0.494213369305202,3.67168,0.7406902035264137,2.03384,0.4923619570031787,2.85456,0.4964828359570953,photos/2025/02/27/photo_20250227_200002.jpg,2025-02-27 20:00:13,20,Cultivo1,1,Stationary
384,27.5625,8.43086,2.86056,0.4455834826382145,3.709216,0.6943346925971653,2.0144,0.4638237665320741,2.862896,0.4579983550014127,photos/2025/02/27/photo_20250227_210002.jpg,2025-02-27 21:00:13,21,Cultivo1,1,Stationary
385,27.5,8.613152,2.776608,0.4650895720353231,3.562928,0.74753465927407,1.985728,0.4691950706646436,2.77456,0.4692385389117139,photos/2025/02/27/photo_20250227_220002.jpg,2025-02-27 22:00:13,22,Cultivo1,1,Stationary
386,27.5,8.622917,2.757456,0.514042269639375,3.46264,0.7919370116366579,2.053968,0.4832270771221331,2.75904,0.4858829883830056,photos/2025/02/27/photo_20250227_230002.jpg,2025-02-27 23:00:13,23,Cultivo1,1,Stationary
387,27.4375,8.574089,2.721888,0.526835819830049,3.427296,0.8006061006412578,2.013712,0.502216801248226,2.720944,0.5011663884020955,photos/2025/02/28/photo_20250228_000002.jpg,2025-02-28 00:00:13,0,Cultivo1,1,Stationary
388,27.375,8.746614,2.805872,0.443585420571957,3.617808,0.7136114314779438,1.979216,0.458478265151141,2.799184,0.4528409589955396,photos/2025/02/28/photo_20250228_010002.jpg,2025-02-28 01:00:13,1,Cultivo1,1,Stationary
389,27.3125,8.704297,2.81272,0.4877502151552575,3.569536,0.7219838950447579,2.045296,0.4522457314336975,2.807984,0.4456117769359333,photos/2025/02/28/photo_20250228_020002.jpg,2025-02-28 02:00:13,2,Cultivo1,1,Stationary
390,27.375,8.499219,2.794304,0.4860155372660425,3.559472,0.7364774818119016,2.013744,0.4726025344663314,2.787392,0.4623222234935284,photos/2025/02/28/photo_20250228_030002.jpg,2025-02-28 03:00:13,3,Cultivo1,1,Stationary
391,27.3125,8.434114,2.811696,0.456812546237513,3.62416,0.6870169535026046,1.98824,0.4425896559839599,2.80632,0.4372734357355818,photos/2025/02/28/photo_20250228_040002.jpg,2025-02-28 04:00:13,4,Cultivo1,1,Stationary
392,27.3125,8.554558,2.801536,0.4910686667422388,3.596448,0.7223695614406797,2.001888,0.4703063264554284,2.80032,0.4681537115093717,photos/2025/02/28/photo_20250228_050002.jpg,2025-02-28 05:00:13,5,Cultivo1,1,Stationary
393,27.1875,8.486198,2.738176,0.510208347967769,3.520624,0.770105610045791,1.957392,0.4962501315103101,2.739696,0.504350897276886,photos/2025/02/28/photo_20250228_060002.jpg,2025-02-28 06:00:13,6,Cultivo1,1,Stationary
394,27.125,8.528516,2.78616,0.5220869873881172,3.372224,0.8049107365565452,2.20576,0.4701493958307296,2.789104,0.4653287839624796,photos/2025/02/28/photo_20250228_070002.jpg,2025-02-28 07:00:13,7,Cultivo1,1,Stationary
395,27.0,7.97513,2.823216,0.4857814538081913,3.555696,0.7270446723441415,2.076944,0.4433998391339357,2.817072,0.4346876428149298,photos/2025/02/28/photo_20250228_080002.jpg,2025-02-28 08:00:13,8,Cultivo1,1,Stationary
396,27.0,7.831902,2.836336,0.4993988321972729,3.637392,0.7376418089669267,2.03008,0.4777092160551228,2.835248,0.4876154001833823,photos/2025/02/28/photo_20250228_090002.jpg,2025-02-28 09:00:13,9,Cultivo1,1,Stationary
397,26.8125,7.841667,2.934704,0.4634351441830884,3.799584,0.670493420507614,2.097056,0.46349156668056,2.948496,0.4528171131748446,photos/2025/02/28/photo_20250228_100002.jpg,2025-02-28 10:00:13,10,Cultivo1,1,Stationary
398,26.9375,8.284375,2.989936,0.5578755441996002,3.796192,0.7196654077666927,2.236928,0.430305375174422,3.018304,0.4918708810084208,photos/2025/02/28/photo_20250228_110002.jpg,2025-02-28 11:00:13,11,Cultivo1,1,Stationary
399,27.0625,8.248568,3.032768,0.5547347581538405,3.905552,0.7350371251140994,2.198064,0.4605890339293805,3.054128,0.5391828628730702,photos/2025/02/28/photo_20250228_120002.jpg,2025-02-28 12:00:13,12,Cultivo1,1,Stationary
400,27.25,8.421094,3.087264,0.6064539439858562,3.901008,0.7544061134004681,2.334768,0.5336375120847484,3.119872,0.5444985799944754,photos/2025/02/28/photo_20250228_130002.jpg,2025-02-28 13:00:13,13,Cultivo1,1,Stationary
401,27.25,8.375521,3.026144,0.5341429923307054,3.928256,0.7110589275608599,2.168912,0.4975344121405072,3.050128,0.5367449893720481,photos/2025/02/28/photo_20250228_140002.jpg,2025-02-28 14:00:13,14,Cultivo1,1,Stationary
402,27.3125,8.421094,3.07016,0.6702323057089982,3.966624,0.9248081112447056,2.309872,0.6297345269238459,3.140176,0.7086315608438564,photos/2025/02/28/photo_20250228_150002.jpg,2025-02-28 15:00:13,15,Cultivo1,1,Stationary
403,27.4375,8.424349,2.987904,0.494600819797137,3.899984,0.6994832376433334,2.108416,0.4829054636095971,3.00504,0.521588533616298,photos/2025/02/28/photo_20250228_160002.jpg,2025-02-28 16:00:13,16,Cultivo1,1,Stationary
404,27.4375,8.492708,2.987936,0.7068809698499458,3.853568,0.9481422200155418,2.266592,0.6501064988938351,3.06208,0.7266044822322527,photos/2025/02/28/photo_20250228_170002.jpg,2025-02-28 17:00:13,17,Cultivo1,1,Stationary
405,27.5,8.411328,2.9772,0.6989536919024035,3.794912,0.9517746121094006,2.307024,0.619451499312093,3.052928,0.7036466633303963,photos/2025/02/28/photo_20250228_180002.jpg,2025-02-28 18:00:13,18,Cultivo1,1,Stationary
406,27.625,8.355989,3.027264,0.6220393260365457,3.932512,0.8302802959579373,2.189808,0.6156562955935723,3.063808,0.6509259090987237,photos/2025/02/28/photo_20250228_190002.jpg,2025-02-28 19:00:13,19,Cultivo1,1,Stationary
407,27.625,8.43086,3.05984,0.6682877676689885,4.022224,0.8962332809174184,2.217328,0.6461974732231627,3.122464,0.7271276151433117,photos/2025/02/28/photo_20250228_200002.jpg,2025-02-28 20:00:13,20,Cultivo1,1,Stationary
408,27.6875,8.209505,3.19144,0.9977255069085886,4.289376,1.3561023304397053,2.385808,0.843710096182332,3.344992,1.14862897401032,photos/2025/02/28/photo_20250228_210002.jpg,2025-02-28 21:00:13,21,Cultivo1,1,Stationary
409,27.75,8.365755,3.22288,1.1236478891610129,4.362512,1.5045933170980124,2.510928,0.8968503250821733,3.44648,1.277347098325275,photos/2025/02/28/photo_20250228_220002.jpg,2025-02-28 22:00:13,22,Cultivo1,1,Stationary
410,27.6875,8.385286,3.179424,0.9631517760685488,4.240848,1.2276124147694174,2.541984,0.8393515522258835,3.396176,1.0358632038179558,photos/2025/02/28/photo_20250228_230002.jpg,2025-02-28 23:00:13,23,Cultivo1,1,Stationary
411,27.625,8.525261,3.31712,1.2001142703992815,4.584416,1.6676384317183386,2.606272,0.9811885168508648,3.620032,1.430191707071468,photos/2025/03/01/photo_20250301_000002.jpg,2025-03-01 00:00:13,0,Cultivo1,1,Stationary
412,27.5625,8.359245,3.13312,0.91874830621667,4.190464,1.1943514828994015,2.389232,0.8076874801555365,3.294848,1.010303249968048,photos/2025/03/01/photo_20250301_010002.jpg,2025-03-01 01:00:13,1,Cultivo1,1,Stationary
413,27.5,8.486198,3.272464,0.9784043203829388,4.327424,1.2489585758639077,2.510816,0.8410204329884026,3.425296,1.075294988542214,photos/2025/03/01/photo_20250301_020002.jpg,2025-03-01 02:00:13,2,Cultivo1,1,Stationary
414,27.4375,8.460156,3.409776,1.2107992170727564,4.631248,1.5292265896511217,2.670544,1.061532679583629,3.667008,1.3547059931719505,photos/2025/03/01/photo_20250301_030002.jpg,2025-03-01 03:00:13,3,Cultivo1,1,Stationary
415,27.375,8.44388,3.187664,0.981139361974638,4.275728,1.2478036985103065,2.493872,0.8246782542931517,3.389472,1.0656488920915743,photos/2025/03/01/photo_20250301_040002.jpg,2025-03-01 04:00:13,4,Cultivo1,1,Stationary
416,27.375,8.414583,3.323456,0.9375670552573828,4.408032,1.1542642188753838,2.482336,0.8453071726088688,3.454928,1.0309454470610944,photos/2025/03/01/photo_20250301_050002.jpg,2025-03-01 05:00:13,5,Cultivo1,1,Stationary
417,27.3125,8.307161,3.418896,1.1018223479309175,4.610544,1.4072228054092926,2.63944,0.9860781618026028,3.6408,1.2402448790460698,photos/2025/03/01/photo_20250301_060002.jpg,2025-03-01 06:00:13,6,Cultivo1,1,Stationary
418,27.1875,8.355989,3.107216,1.1252008957266253,4.254048,1.5718433807781231,2.592016,0.9338140764327768,3.429808,1.2877333121170704,photos/2025/03/01/photo_20250301_070002.jpg,2025-03-01 07:00:13,7,Cultivo1,1,Stationary
419,27.125,8.300652,3.223024,1.0831079433851458,4.314672,1.451742929177201,2.526176,0.8801660612770751,3.426816,1.2233217492319834,photos/2025/03/01/photo_20250301_080002.jpg,2025-03-01 08:00:13,8,Cultivo1,1,Stationary
420,26.875,8.277864,3.464912,1.2525931272364543,4.637888,1.654388980698312,2.66976,1.089837066838892,3.6768,1.4358794378359208,photos/2025/03/01/photo_20250301_090002.jpg,2025-03-01 09:00:13,9,Cultivo1,1,Stationary
421,26.8125,8.391797,3.275648,0.980152794488696,4.353088,1.1992134356552215,2.535616,0.8896123763167867,3.450096,1.0508613565946745,photos/2025/03/01/photo_20250301_100002.jpg,2025-03-01 10:00:13,10,Cultivo1,1,Stationary
422,26.8125,8.342969,3.405296,1.1893451825538288,4.574736,1.5965057251084318,2.617856,1.0359648412875797,3.618576,1.3872230290129992,photos/2025/03/01/photo_20250301_110002.jpg,2025-03-01 11:00:13,11,Cultivo1,1,Stationary
423,26.8125,8.225781,3.316,1.1552521889596228,4.582144,1.5499949558834054,2.635648,0.9566357718588616,3.631664,1.3337918095055163,photos/2025/03/01/photo_20250301_120002.jpg,2025-03-01 12:00:13,12,Cultivo1,1,Stationary
424,26.875,8.28763,3.522896,1.4329964054330353,5.019216,1.9518439346792047,3.118496,1.135311311131885,4.094976,1.6716756741138517,photos/2025/03/01/photo_20250301_130002.jpg,2025-03-01 13:00:13,13,Cultivo1,1,Stationary
425,27.0,8.264844,3.561424,1.276144192479831,4.72408,1.7852227182063307,2.784,1.0649108376873626,3.771808,1.5138693507486043,photos/2025/03/01/photo_20250301_140002.jpg,2025-03-01 14:00:13,14,Cultivo1,1,Stationary
426,27.125,8.28112,3.426016,1.139894879756901,4.53088,1.4340287394609637,2.714848,0.9397267516379428,3.632864,1.2460349744304933,photos/2025/03/01/photo_20250301_150002.jpg,2025-03-01 15:00:13,15,Cultivo1,1,Stationary
427,27.3125,8.326693,3.178864,0.961612023086234,4.231232,1.3497035830788924,2.392416,0.8168376028954593,3.318016,1.1249968105483676,photos/2025/03/01/photo_20250301_160002.jpg,2025-03-01 16:00:13,16,Cultivo1,1,Stationary
428,27.375,8.329948,3.193056,0.8839424199889946,4.274096,1.1480868359074587,2.314512,0.7973213786573141,3.303728,1.004623960502635,photos/2025/03/01/photo_20250301_170002.jpg,2025-03-01 17:00:13,17,Cultivo1,1,Stationary
429,27.5,8.395052,3.158656,0.7842899674380643,4.179728,1.0854537512100642,2.291824,0.7063683696655733,3.24224,0.9088585051590816,photos/2025/03/01/photo_20250301_180002.jpg,2025-03-01 18:00:13,18,Cultivo1,1,Stationary
